id n0 n1 x y z
2276 1 1 18.34101433 12.19651349 33.41194644
2277 1 1 19.31573291 12.17594735 33.05776042
2278 1 1 18.65760243 11.60961611 32.89912267
2279 1 1 18.85176218 12.69558773 33.59759506
2280 1 1 17.18178770 5.74392871 25.62392163
2281 1 1 16.99379753 6.07069642 26.45904866
2282 1 1 17.77563260 6.09701877 26.19234839
2283 1 1 16.90918909 6.45171647 27.26376192
2284 1 1 17.62994962 6.44758439 27.02372243
2285 1 1 17.27082844 6.84703173 27.90438299
2286 1 1 18.12759996 6.84850107 27.52900916
2287 1 1 18.06997755 7.19892219 28.17956040
2288 1 1 17.48821953 9.25386642 31.09895502
2289 1 1 18.32980514 9.57115205 31.19060559
2290 1 1 18.15614409 8.95349637 30.57657650
2291 1 1 17.61956055 9.86780940 31.69079341
2292 1 1 18.44525222 10.21938863 31.79258752
2293 1 1 17.71370493 10.49339501 32.24144545
2294 1 1 18.60442737 10.88580376 32.33310955
2295 1 1 17.91650486 11.08674838 32.69315177
2296 1 1 17.41248070 7.32954340 28.65852123
2297 1 1 17.68902205 7.82335892 29.30264733
2298 1 1 17.29047119 8.65769905 30.47219290
2299 1 1 27.44537449 29.39693009 10.48064597
2300 1 1 27.70933145 29.69791922 11.20354063
2301 1 1 27.60925247 30.39006596 11.70538535
2302 1 1 26.93923309 26.74285553 8.19832823
2303 1 1 27.33131948 26.99124130 8.84306694
2304 1 1 27.37392286 27.69546138 9.23984526
2305 1 1 27.82115010 27.54806412 9.93883104
2306 1 1 27.79708099 28.49861616 10.43259559
2307 1 1 27.97829853 28.93153684 11.10825767
2308 1 1 28.08870239 29.51602005 11.84807459
2309 1 1 28.07266089 30.11335127 12.40994058
2310 1 1 28.09314549 30.62683218 13.08430258
2311 1 1 28.46586097 30.27203074 13.82236742
2312 1 1 28.12962575 31.07877019 13.84959652
2313 1 1 28.13070717 31.51498982 14.63274897
2314 1 1 28.08011665 31.96326869 15.44434268
2315 1 1 26.72426531 24.42093033 7.29936762
2316 1 1 27.16146207 24.73552970 7.96466417
2317 1 1 27.50552646 24.98987298 8.59957787
2318 1 1 27.22969836 25.71448925 8.25895743
2319 1 1 27.50251504 26.22442760 8.84180073
2320 1 1 27.76842643 26.83757916 9.53526940
2321 1 1 28.49305163 30.71974935 14.62283278
2322 1 1 28.46928183 31.17078474 15.39607096
2323 1 1 28.38112371 31.65822176 16.16273326
2324 1 1 28.32858195 31.99027471 17.00654947
2325 1 1 28.64374101 31.20676623 16.84406706
2326 1 1 27.96712949 32.66118395 17.29092648
2327 1 1 26.42414636 21.83276064 6.88724176
2328 1 1 26.53713561 22.68965433 6.96668847
2329 1 1 27.03628683 23.01228532 7.73054619
2330 1 1 26.65357871 23.54808325 7.12467249
2331 1 1 27.13307249 23.83432385 7.85751639
2332 1 1 28.60099458 31.48599896 17.72294872
2333 1 1 28.29402765 32.20894115 17.94936689
2334 1 1 28.24187365 32.35979908 18.84079605
2335 1 1 28.57553490 31.60598985 18.57915128
2336 1 1 28.15518952 32.48649470 19.74197574
2337 1 1 25.41095889 20.71974032 5.84421504
2338 1 1 25.94837045 21.34273616 6.33724982
2339 1 1 26.75462338 21.36098735 7.55916821
2340 1 1 26.90441361 22.19946015 7.61879104
2341 1 1 28.51017316 31.73435379 19.45897252
2342 1 1 28.40551093 31.86428032 20.34079730
2343 1 1 28.02251906 32.60623261 20.64909776
2344 1 1 27.84976340 32.70535626 21.55188496
2345 1 1 25.35840796 19.78166086 5.95960118
2346 1 1 25.81574837 19.45918071 6.60938453
2347 1 1 25.88412887 20.37462779 6.43163445
2348 1 1 26.34854836 20.89954776 6.96197499
2349 1 1 28.27424456 31.96316677 21.20757721
2350 1 1 28.08714954 32.08625135 22.09053664
2351 1 1 27.62270102 32.79691518 22.46565559
2352 1 1 27.88065192 32.15011673 22.96119855
2353 1 1 24.97864444 18.02452606 6.09250218
2354 1 1 25.29258014 18.84264232 6.15036219
2355 1 1 25.78586172 18.64016822 6.91693110
2356 1 1 27.72783207 32.04568904 23.76685162
2357 1 1 28.09823487 31.34349862 23.40559247
2358 1 1 27.50185247 31.89324945 24.74464094
2359 1 1 24.31951878 16.86680538 5.90032474
2360 1 1 24.92327154 17.19480791 6.39750936
2361 1 1 25.43635131 17.95545198 6.71020562
2362 1 1 27.88675455 31.34110722 24.25175532
2363 1 1 27.67222578 31.17481476 25.15426543
2364 1 1 27.18762763 31.86540107 25.61708443
2365 1 1 23.93048065 15.57581007 6.17517525
2366 1 1 24.46648425 16.23534327 6.36512148
2367 1 1 24.99953776 16.50797284 6.90193750
2368 1 1 25.47051504 22.86181850 15.49376442
2369 1 1 25.93148873 23.54002595 15.61325938
2370 1 1 26.00833831 23.04779433 14.81070222
2371 1 1 25.89111096 24.00888258 16.43759122
2372 1 1 26.42114363 24.19533508 15.67906752
2373 1 1 25.95614476 24.48107595 17.20264293
2374 1 1 26.44273745 24.65991385 16.45079784
2375 1 1 26.54076380 25.14269921 17.22571985
2376 1 1 27.51689944 30.94831153 25.83079108
2377 1 1 26.69876501 31.49981991 27.08721654
2378 1 1 27.11804514 31.39984887 26.34843538
2379 1 1 24.02602506 14.94229221 6.66445652
2380 1 1 24.56495280 15.55992459 6.91596796
2381 1 1 25.09498874 21.57526474 14.66360893
2382 1 1 25.64653173 21.76517060 13.99194372
2383 1 1 25.22664586 21.02478670 13.97090350
2384 1 1 25.01621720 22.12939430 15.35892314
2385 1 1 25.55474898 22.32658935 14.71736469
2386 1 1 24.93358383 22.63979906 16.11912478
2387 1 1 25.40303085 23.36463415 16.32417365
2388 1 1 25.35903477 23.81793794 17.19630853
2389 1 1 25.55050393 24.37773065 17.96642584
2390 1 1 26.13961773 25.00523571 17.97405558
2391 1 1 25.75477058 24.86677517 18.74945077
2392 1 1 26.36506557 25.49712113 18.73026240
2393 1 1 26.01442999 25.33485991 19.51163560
2394 1 1 26.81009244 30.87765658 27.50155426
2395 1 1 27.23277017 30.69001569 26.77803348
2396 1 1 23.16540912 13.55964666 6.76457316
2397 1 1 23.70305620 14.16140037 6.86027339
2398 1 1 24.37365810 14.68088132 7.32550613
2399 1 1 24.33275267 19.50104008 14.19085389
2400 1 1 24.88710283 19.67764550 13.48413711
2401 1 1 24.47330502 18.85048566 13.61453668
2402 1 1 24.18766044 20.09811046 14.79349069
2403 1 1 24.76692595 20.27432822 14.06840109
2404 1 1 24.64068843 20.83804685 14.68956863
2405 1 1 24.52959891 21.38572384 15.34632393
2406 1 1 24.47450629 21.93260306 16.01210631
2407 1 1 24.98116899 23.83561349 18.12261947
2408 1 1 25.15858891 24.28154015 18.83996516
2409 1 1 25.40631683 24.73284717 19.58401340
2410 1 1 25.07077347 24.53870552 20.38543436
2411 1 1 25.70469663 25.17338504 20.33647467
2412 1 1 25.41029466 24.95852455 21.10588891
2413 1 1 26.02969674 25.59814747 21.13020665
2414 1 1 25.75344751 25.34497847 21.88305791
2415 1 1 27.12409026 30.09324386 27.46616998
2416 1 1 26.11836824 30.78118331 28.72357169
2417 1 1 26.62597948 30.49060278 28.16315897
2418 1 1 22.92803367 12.79374710 7.14781644
2419 1 1 23.60547096 13.34966696 7.41207892
2420 1 1 23.93656325 18.75483238 14.36245971
2421 1 1 24.09599794 18.07381042 13.80779607
2422 1 1 23.76905989 19.39696607 14.96135459
2423 1 1 24.75340949 24.28747343 21.16050485
2424 1 1 25.11522008 24.67787536 21.83148003
2425 1 1 25.40041939 24.95078925 22.60956064
2426 1 1 25.93077919 30.20460875 29.44138212
2427 1 1 26.47258141 29.93648998 28.82526313
2428 1 1 22.66522698 12.06172550 7.54418609
2429 1 1 23.36759830 12.57791631 7.84343254
2430 1 1 23.73389828 17.29077920 14.06891679
2431 1 1 24.25256898 17.38806898 13.28462986
2432 1 1 23.88767561 16.63523872 13.61612535
2433 1 1 23.58408440 17.97695857 14.54913028
2434 1 1 24.80108904 24.31060632 22.53276745
2435 1 1 24.96627542 24.40363562 23.27108169
2436 1 1 25.58590510 25.08198047 23.39746167
2437 1 1 25.20423284 24.54036181 24.04417077
2438 1 1 25.70859182 29.64075113 30.11242696
2439 1 1 26.27821217 29.37491247 29.47873004
2440 1 1 22.39836259 11.36034772 7.97381114
2441 1 1 23.11526569 11.86044550 8.27511748
2442 1 1 23.24148936 17.14680272 14.81299453
2443 1 1 23.38291013 16.47692645 14.41010930
2444 1 1 23.10007662 17.83583125 15.26078773
2445 1 1 24.30902816 23.71911421 22.88906461
2446 1 1 24.57004850 23.85271527 23.76867452
2447 1 1 24.84240680 23.96876851 24.60213021
2448 1 1 26.06179329 28.81108429 30.09503000
2449 1 1 25.46822135 29.06474037 30.74084585
2450 1 1 21.30986209 10.26442433 8.21057560
2451 1 1 22.06368501 10.69982864 8.35988366
2452 1 1 23.14690480 15.48274852 14.64702600
2453 1 1 23.55094123 15.88822711 13.99597314
2454 1 1 23.59207790 15.17138622 13.78267891
2455 1 1 22.96061366 16.21871856 15.08507917
2456 1 1 22.79861056 16.94485021 15.50924878
2457 1 1 24.00790097 23.20709899 23.61772311
2458 1 1 24.27007825 23.29079456 24.45045129
2459 1 1 24.55711912 23.38080491 25.26275447
2460 1 1 25.16019200 24.15139153 25.35833336
2461 1 1 25.01600888 23.74064321 25.99078083
2462 1 1 25.17433432 28.53089345 31.34277339
2463 1 1 24.51313047 28.69323148 31.89057568
2464 1 1 20.96993177 9.63768797 8.67796406
2465 1 1 21.83714514 10.03485514 8.92842926
2466 1 1 22.85327554 14.74639865 15.15327920
2467 1 1 23.25379545 14.64058821 14.35287615
2468 1 1 22.69441609 15.46409624 15.49576528
2469 1 1 23.97587492 22.65694281 25.05612330
2470 1 1 24.20303973 22.64063628 25.80733121
2471 1 1 24.64379239 23.14209734 26.14130636
2472 1 1 24.26553381 28.13598254 32.37096408
2473 1 1 24.95710561 27.82681386 31.88011786
2474 1 1 21.35858041 9.38957418 9.30146326
2475 1 1 22.00015713 9.60453033 9.71403839
2476 1 1 22.60534789 14.05766348 15.69501172
2477 1 1 22.98138215 13.94182165 14.87184772
2478 1 1 22.43373301 14.78829702 16.02993296
2479 1 1 22.05014493 14.82351916 16.92124576
2480 1 1 23.23345804 21.28793757 25.39662241
2481 1 1 23.69760208 21.92479316 25.66211801
2482 1 1 24.04415130 22.06601014 26.40876637
2483 1 1 24.56148196 22.71982317 26.76546927
2484 1 1 24.44864437 27.37565783 32.53637081
2485 1 1 24.98826099 26.95196023 32.14798032
2486 1 1 21.46903378 8.95921993 10.04071711
2487 1 1 22.74755866 13.25346273 15.41980636
2488 1 1 22.41002171 13.37294861 16.24437447
2489 1 1 22.23157340 14.09254723 16.57727567
2490 1 1 21.91079603 14.08475360 17.44930110
2491 1 1 23.02379317 20.54980311 25.85024631
2492 1 1 23.50158536 21.19537288 26.26384799
2493 1 1 23.89933196 21.48946649 26.91804250
2494 1 1 24.37132330 22.11172649 27.29368725
2495 1 1 24.55411498 26.46013348 32.72939033
2496 1 1 20.85478620 8.05557555 10.85426323
2497 1 1 21.61236421 8.54938186 10.94529851
2498 1 1 21.37246975 8.02908096 11.61422079
2499 1 1 22.08656361 13.35327907 17.13707197
2500 1 1 22.25465153 12.69543066 16.81632725
2501 1 1 21.85688949 13.21961459 17.92312786
2502 1 1 22.78048002 19.74345755 26.11693737
2503 1 1 23.22869628 20.33190014 26.64484112
2504 1 1 23.63528067 20.77514233 27.17926925
2505 1 1 23.95142461 25.40327843 33.50764170
2506 1 1 24.60814941 25.43267004 32.88044264
2507 1 1 24.33761436 24.63114128 33.25162020
2508 1 1 20.65390627 7.60675565 11.47234347
2509 1 1 20.91168327 7.43385050 12.20004491
2510 1 1 22.04609115 12.40058290 17.58444024
2511 1 1 21.79125509 12.51608809 18.52632542
2512 1 1 21.63208400 13.32279074 18.75854333
2513 1 1 21.45992476 13.48941657 19.52568570
2514 1 1 22.22939111 18.33881029 25.84062604
2515 1 1 22.60041167 18.91532231 26.40161177
2516 1 1 23.00863918 19.49719007 26.94870594
2517 1 1 23.42428231 20.00346129 27.52363591
2518 1 1 23.73858059 24.67021405 33.80021922
2519 1 1 23.85935501 23.88882256 33.76377602
2520 1 1 20.06714546 7.12132547 11.83004215
2521 1 1 20.35523111 6.91968504 12.61618796
2522 1 1 21.58322483 12.66386006 19.48327154
2523 1 1 21.76369337 11.83544096 19.08610311
2524 1 1 21.39324636 13.23650297 20.27760735
2525 1 1 21.35730212 13.02368751 21.15488672
2526 1 1 21.24715623 13.78574452 21.67102586
2527 1 1 21.19033463 14.45938729 22.21847667
2528 1 1 21.56528759 16.22247421 24.75813689
2529 1 1 21.81747006 16.85837663 25.43243039
2530 1 1 22.05732982 16.60471504 26.28619105
2531 1 1 22.11387599 17.45693842 26.05442159
2532 1 1 22.45354213 18.05192422 26.64839743
2533 1 1 22.82806653 18.64758943 27.21823379
2534 1 1 23.17379304 24.28448456 34.27275288
2535 1 1 23.31276249 23.36654763 34.24722917
2536 1 1 19.93520113 6.29656555 13.72407925
2537 1 1 20.59984539 6.76556265 13.43979423
2538 1 1 20.46845350 6.40771767 14.37749321
2539 1 1 21.62378606 11.92867011 19.89362915
2540 1 1 21.48307991 12.44590037 20.50494221
2541 1 1 21.46677785 12.13000713 21.40484535
2542 1 1 21.34797897 12.99448932 21.99538396
2543 1 1 21.29316883 13.66143680 22.59128169
2544 1 1 21.27220057 14.42356406 23.12165698
2545 1 1 21.39563492 14.56726464 24.02142682
2546 1 1 21.44413230 15.35990901 24.35924847
2547 1 1 21.62350902 15.43325720 25.11614528
2548 1 1 21.80507339 16.04080342 25.66218659
2549 1 1 22.27284466 16.29362753 27.09317141
2550 1 1 22.35190006 17.18857281 26.88443904
2551 1 1 22.68434132 17.78428280 27.46527142
2552 1 1 23.05627007 22.45471039 34.44839001
2553 1 1 23.67274846 22.59949906 33.92081772
2554 1 1 23.43758536 21.70610873 34.05579619
2555 1 1 19.30555165 5.91744194 14.05871835
2556 1 1 19.85520914 5.97952454 14.67762245
2557 1 1 21.43395293 12.31227436 22.26550124
2558 1 1 21.39929652 12.89543240 22.97919628
2559 1 1 21.50498008 12.34088770 23.71723694
2560 1 1 21.37095712 13.72823454 23.49626222
2561 1 1 21.49237939 13.88018023 24.40253420
2562 1 1 21.58516305 14.59551134 24.98789347
2563 1 1 21.79081169 14.30892276 25.91566333
2564 1 1 21.79588828 15.11187390 25.82964169
2565 1 1 22.01323099 15.71307184 26.46637921
2566 1 1 22.36859370 22.22618308 34.91038574
2567 1 1 22.84744745 21.53465742 34.55134780
2568 1 1 19.71654140 5.72832382 15.46693298
2569 1 1 20.48605976 6.21965624 15.27108391
2570 1 1 20.31763876 5.97366359 16.05156157
2571 1 1 21.47050418 13.06877492 23.90497454
2572 1 1 21.57409074 13.07527329 24.68894941
2573 1 1 21.65284065 13.75519739 25.26991817
2574 1 1 22.67257431 20.61695984 34.56763091
2575 1 1 23.29116664 20.86123728 34.05195600
2576 1 1 23.06830249 19.98560688 34.06506974
2577 1 1 19.67698792 5.53863754 16.44764328
2578 1 1 19.50216444 5.34441960 17.37535594
2579 1 1 20.23640847 5.80820114 17.01377653
2580 1 1 20.27145456 5.78793184 17.77940369
2581 1 1 22.01914207 18.74940711 34.65041166
2582 1 1 22.76374142 19.11589549 34.11193886
2583 1 1 22.51804169 18.33900755 34.08099691
2584 1 1 22.41765802 19.69556189 34.58703796
2585 1 1 19.07844571 5.09238123 18.25559631
2586 1 1 19.75734650 5.43263889 18.24064306
2587 1 1 21.33928153 18.05025507 34.90216359
2588 1 1 21.93059943 17.79664384 34.41057704
2589 1 1 18.79876650 4.96215999 19.12668231
2590 1 1 19.52023516 5.29353172 19.11048916
2591 1 1 19.22478419 5.17612568 20.01818407
2592 1 1 19.96052086 5.59736122 19.76672708
2593 1 1 19.91983219 5.64310722 20.57705091
2594 1 1 21.25765530 16.27833454 34.30292579
2595 1 1 21.92883089 16.10152191 33.62836535
2596 1 1 21.37516819 15.55462158 33.85393892
2597 1 1 21.30216526 17.16706641 34.63506390
2598 1 1 21.86576133 16.86493480 34.08155667
2599 1 1 19.26444752 5.28510547 20.98935328
2600 1 1 19.32637806 5.43804643 21.81551119
2601 1 1 19.94661017 5.78457354 21.44392239
2602 1 1 19.76626689 5.83668423 22.42984007
2603 1 1 20.56257304 14.20609823 33.69910601
2604 1 1 21.34666735 14.68908258 33.36632781
2605 1 1 21.12685671 13.94868660 33.07739523
2606 1 1 20.85792175 15.02310217 33.96346008
2607 1 1 18.41921949 5.32355731 23.27944786
2608 1 1 18.91678445 5.36252177 22.53378624
2609 1 1 18.80037071 5.65312542 23.93736288
2610 1 1 19.27965439 5.69970954 23.19551984
2611 1 1 19.45827881 6.04707542 24.05908182
2612 1 1 20.08320071 12.64258983 32.97261161
2613 1 1 20.80158104 13.18857424 32.82431227
2614 1 1 20.65027951 12.40767129 32.33695118
2615 1 1 19.58421565 13.03940298 33.52849764
2616 1 1 20.31636895 13.47070230 33.39882312
2617 1 1 18.15179310 5.90042395 25.43867001
2618 1 1 18.71511410 5.86484293 24.73769593
2619 1 1 18.62535317 6.30857461 26.00884047
2620 1 1 19.07638381 6.29162780 25.42605560
2621 1 1 18.40326507 6.53132341 26.70763888
2622 1 1 19.26359539 6.78011688 26.33587854
2623 1 1 18.88015293 6.97064475 27.17109257
2624 1 1 19.11291066 9.99774049 31.25518758
2625 1 1 19.84499545 10.52094034 31.28396624
2626 1 1 19.68272857 9.79906409 30.63158956
2627 1 1 19.24600762 10.68142164 31.85265275
2628 1 1 19.99352475 11.19027767 31.82382326
2629 1 1 19.33787061 11.39613228 32.43515363
2630 1 1 19.97425465 11.89624486 32.46163817
2631 1 1 18.88869693 7.38709338 27.92928730
2632 1 1 18.35116533 7.64262809 28.73496631
2633 1 1 19.12786829 7.93649934 28.62239137
2634 1 1 18.54597194 8.15367035 29.37038272
2635 1 1 19.30369741 8.50512965 29.31119671
2636 1 1 17.95352984 8.37919748 29.95461749
2637 1 1 18.82742476 8.75201435 29.99675566
2638 1 1 18.98006684 9.33351583 30.60709226
2639 1 1 28.09049807 27.63986622 10.57396354
2640 1 1 28.23378963 28.10803980 11.18357456
2641 1 1 28.34866303 28.64030152 11.84302224
2642 1 1 28.42819461 29.18765499 12.51569696
2643 1 1 28.44278320 29.76205877 13.11916084
2644 1 1 27.73109558 25.48812625 9.12700168
2645 1 1 27.93831612 26.06658496 9.70247675
2646 1 1 28.13360730 26.71112618 10.35657815
2647 1 1 28.34873434 27.13739579 11.15311045
2648 1 1 28.48822369 27.68331352 11.84905807
2649 1 1 28.59275766 28.22981292 12.52481238
2650 1 1 28.66370051 28.79490201 13.18774308
2651 1 1 28.69811268 29.36586495 13.82821964
2652 1 1 28.72046794 29.89148768 14.55401780
2653 1 1 28.74730367 30.31265283 15.40818552
2654 1 1 28.71655727 30.75634118 16.13561048
2655 1 1 27.43455168 23.25790118 8.57282066
2656 1 1 27.49926988 24.10438536 8.57663229
2657 1 1 27.78181850 24.52080887 9.27377294
2658 1 1 27.98771511 25.12587496 9.84414485
2659 1 1 28.17300323 25.75543554 10.44444145
2660 1 1 28.34104532 26.27033521 11.12585039
2661 1 1 28.49142791 26.75824509 11.90058151
2662 1 1 28.60704519 27.27608578 12.59337315
2663 1 1 28.70241781 27.82785535 13.25180683
2664 1 1 28.77739949 28.39765986 13.89982683
2665 1 1 28.82825225 28.97755235 14.55881017
2666 1 1 28.85663572 29.50948055 15.28826193
2667 1 1 28.87666898 29.08076896 15.94976438
2668 1 1 28.88257797 29.83494972 16.22982245
2669 1 1 28.85878936 30.29187451 16.89819657
2670 1 1 28.80277205 30.73436779 17.53771611
2671 1 1 28.79617293 30.76465792 18.37606617
2672 1 1 27.11377974 21.70315518 8.33106616
2673 1 1 27.29253874 22.51700501 8.44510930
2674 1 1 27.53774494 22.68868361 9.39376550
2675 1 1 27.69440036 23.59328555 9.32048424
2676 1 1 27.90744233 24.15107153 10.00181850
2677 1 1 28.08662459 24.78862472 10.57297114
2678 1 1 28.83644316 28.95285735 16.72725148
2679 1 1 28.88211315 29.54751772 17.22973046
2680 1 1 28.87232015 30.02076863 17.91217055
2681 1 1 28.82347014 29.96011409 18.83640978
2682 1 1 28.74155783 30.93341302 19.14662631
2683 1 1 28.66155411 31.06039713 20.04208687
2684 1 1 26.27720034 20.01833590 7.14226195
2685 1 1 26.65742748 20.49615439 7.73324858
2686 1 1 26.96372010 20.97278839 8.36223826
2687 1 1 27.11279924 21.08725862 9.19804246
2688 1 1 27.32304318 21.92598894 9.08912105
2689 1 1 28.77189774 30.30690687 19.62510785
2690 1 1 28.69403530 30.22666253 20.47318066
2691 1 1 28.56955598 31.13355903 20.85929021
2692 1 1 28.42190328 31.29585243 21.72708272
2693 1 1 28.25876855 31.38144342 22.57314522
2694 1 1 26.21529255 19.23424784 7.42598267
2695 1 1 26.56320463 19.72084106 8.03992244
2696 1 1 26.64196141 19.53001988 8.95975613
2697 1 1 26.84263555 20.28094624 8.67649470
2698 1 1 27.05667507 23.50555309 13.38414757
2699 1 1 27.47230601 23.69985975 12.59806449
2700 1 1 27.05820977 22.94490175 12.66333181
2701 1 1 27.02677430 24.01393178 14.14805408
2702 1 1 27.47755540 24.25014819 13.40255221
2703 1 1 26.95312017 24.41453249 14.91042060
2704 1 1 27.49844332 24.76904215 14.16214970
2705 1 1 27.41839935 25.08729291 14.91231408
2706 1 1 27.79510963 25.74429469 15.03219129
2707 1 1 27.39982541 25.51597598 15.75809734
2708 1 1 27.89219124 26.24230303 15.73116852
2709 1 1 27.51564456 26.02121767 16.48755205
2710 1 1 28.02089078 26.75248351 16.42060596
2711 1 1 27.68795722 26.54730454 17.18646044
2712 1 1 28.19223449 27.30813665 17.09633747
2713 1 1 27.88862548 27.07979921 17.86408077
2714 1 1 28.59075778 30.46694628 21.36224747
2715 1 1 28.47710477 29.67897481 21.89897207
2716 1 1 28.47022458 30.54238188 22.20258417
2717 1 1 28.32742115 30.59541747 23.02985555
2718 1 1 25.44075715 17.20771901 7.17627682
2719 1 1 25.83315375 17.85539456 7.53160298
2720 1 1 26.12204763 18.48395281 7.76862659
2721 1 1 26.40326770 18.93405758 8.35892857
2722 1 1 26.36421820 21.44052206 12.46472839
2723 1 1 26.80081111 21.50372878 11.59545884
2724 1 1 26.37101579 20.78287905 11.83226917
2725 1 1 26.62333460 22.20357078 12.73917988
2726 1 1 26.93541958 22.18140562 12.03657010
2727 1 1 26.59752384 22.76352478 13.41282457
2728 1 1 26.55576930 23.28943183 14.12751870
2729 1 1 26.47471784 23.74454908 14.89061808
2730 1 1 26.93224846 24.84998464 15.68740017
2731 1 1 26.97566967 25.32075461 16.49039116
2732 1 1 27.12525376 25.82827303 17.22677295
2733 1 1 27.33210614 26.34634037 17.93587564
2734 1 1 27.56091548 26.85640211 18.62777224
2735 1 1 27.80660268 27.37548643 19.29120306
2736 1 1 27.22652342 26.63492869 19.39104812
2737 1 1 28.02190563 27.87588870 19.97029409
2738 1 1 27.49271785 27.11292400 20.04917236
2739 1 1 28.37878490 29.76278201 22.70003049
2740 1 1 28.25298449 29.85722355 23.54628537
2741 1 1 28.15572925 30.56186021 23.90631504
2742 1 1 27.96440499 30.58002995 24.69431941
2743 1 1 25.06631291 15.95486061 7.44961603
2744 1 1 25.47342608 16.62353358 7.76914947
2745 1 1 25.82746847 17.30383326 8.13530537
2746 1 1 26.13961479 18.03101022 8.53924989
2747 1 1 25.93339770 20.00715222 12.01941438
2748 1 1 26.36523334 20.11754464 11.22302485
2749 1 1 25.96729057 19.35453289 11.43898408
2750 1 1 25.89778854 20.65554382 12.60309887
2751 1 1 25.80308911 21.21513243 13.23554002
2752 1 1 26.16060103 21.94483234 13.32300076
2753 1 1 26.08940350 22.52423349 14.05424239
2754 1 1 26.73907782 25.65715009 17.96661931
2755 1 1 26.97111852 26.15190301 18.69021697
2756 1 1 26.62673320 25.97041638 19.47373179
2757 1 1 26.90632112 26.42598510 20.19989537
2758 1 1 27.21700356 26.90015936 20.86564707
2759 1 1 27.73051496 27.57551930 20.73929688
2760 1 1 27.96451803 28.05832776 21.30018666
2761 1 1 28.10526212 29.17503286 23.91639787
2762 1 1 28.07051154 29.75571267 24.50182814
2763 1 1 27.85366168 30.14667904 25.34995991
2764 1 1 27.59532427 30.25086964 26.14865599
2765 1 1 24.86926728 15.21153681 7.75428641
2766 1 1 25.31289408 15.85206972 8.25953382
2767 1 1 25.63981385 16.54588516 8.64759337
2768 1 1 25.57533167 18.59735108 11.66618196
2769 1 1 25.96018403 18.64642502 10.87111860
2770 1 1 25.58218755 17.88001994 11.15644869
2771 1 1 25.49856335 19.21893162 12.21968721
2772 1 1 25.43477075 19.86397144 12.76529103
2773 1 1 25.34165712 20.45959611 13.34505413
2774 1 1 26.29905610 25.77516729 20.26943435
2775 1 1 26.59195999 26.18810700 21.00366212
2776 1 1 26.92923994 26.63137788 21.58881909
2777 1 1 26.99386698 26.75914614 22.31219141
2778 1 1 27.47919578 27.34742273 21.64105125
2779 1 1 27.49714973 27.46519357 22.49805485
2780 1 1 27.89907310 29.20219779 25.16461037
2781 1 1 27.73891303 29.43550901 25.94198351
2782 1 1 27.46936489 29.75305852 26.77096854
2783 1 1 24.14403061 13.92295509 7.65605738
2784 1 1 24.67232171 14.46346140 8.15321854
2785 1 1 25.08497084 15.09892498 8.62911599
2786 1 1 25.14397728 17.14778792 11.61679519
2787 1 1 25.18880632 17.84687708 11.92652649
2788 1 1 25.50798828 17.14731724 10.78230269
2789 1 1 25.07602137 18.40327187 12.43427570
2790 1 1 24.99150998 19.05101231 12.93995154
2791 1 1 26.38207124 26.02359750 21.94055150
2792 1 1 26.55351053 26.22975320 22.83615571
2793 1 1 26.70780953 26.39611498 23.73722193
2794 1 1 27.08904592 26.91366159 23.14131077
2795 1 1 27.20558983 27.10143878 24.00868602
2796 1 1 27.30918238 29.21250448 27.40897038
2797 1 1 27.55749856 28.88379521 26.59065075
2798 1 1 26.93691256 29.62649714 28.14661798
2799 1 1 23.95086606 13.13254505 8.16714320
2800 1 1 24.43250334 13.73213652 8.50809851
2801 1 1 24.84445007 14.36735720 9.03105060
2802 1 1 24.75185615 16.56572813 12.08716704
2803 1 1 25.11735813 16.41238813 11.23412787
2804 1 1 24.73814736 17.41905827 12.50147975
2805 1 1 24.60811190 18.15665025 13.05877171
2806 1 1 25.99571087 25.59483365 22.68489429
2807 1 1 26.17100777 25.74283856 23.53275441
2808 1 1 26.36454576 25.89658688 24.40839621
2809 1 1 26.87196743 26.58336057 24.62522155
2810 1 1 27.10777314 28.74595865 28.06206295
2811 1 1 27.35294704 28.34909381 27.22837177
2812 1 1 26.74312619 29.06945983 28.80816212
2813 1 1 23.70492253 12.37080438 8.64465918
2814 1 1 24.19535210 12.98495571 8.99536883
2815 1 1 24.58346770 13.65101406 9.37824983
2816 1 1 24.38634636 15.01041143 12.16336961
2817 1 1 24.74645384 15.73325949 11.69827848
2818 1 1 24.70242045 14.91421404 11.33400814
2819 1 1 24.38445857 15.82345296 12.48197731
2820 1 1 24.35078014 16.64665908 12.84331873
2821 1 1 25.81295954 25.23466777 24.20483553
2822 1 1 26.03558714 25.37026227 25.06110700
2823 1 1 26.25588015 25.52839752 25.91014092
2824 1 1 26.55914835 26.06749020 25.28369752
2825 1 1 26.73273247 26.26713858 26.16277756
2826 1 1 27.13673275 27.89607133 27.87695232
2827 1 1 26.89123721 28.19356745 28.69782970
2828 1 1 26.52619729 28.48345497 29.44868567
2829 1 1 22.87148542 11.20245717 8.72117533
2830 1 1 23.45040636 11.65262512 9.13798542
2831 1 1 23.94634672 12.27033572 9.49985276
2832 1 1 24.04335587 14.30614635 12.66543316
2833 1 1 24.36864726 14.20495316 11.82260877
2834 1 1 24.00958503 15.09602723 12.97215647
